PDB_File,LigVol,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,FractionCSP3,NumHeteroatoms,HeavyAtomCount,NumAtoms,MolMR,BertzCT,NumCarbons,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
DB00850,362.28800000000007,403.97899999999976,3.942700000000003,29.950000000000003,1,5,7,2,0.42857142857142855,6,27,53,113.60580000000002,1772.8057073259133,21,0.43020605843125803,0.9682031100010365,0.00035228490797327005,0.2501654208405327,0.8025515300593957,2278.1320229599223,7308.437491323986,9106.502470667645,4.8100096366082035,0.15185668922454182
DB00852,170.92800000000005,165.2360000000001,1.3279,32.26,2,2,6,1,0.4,2,12,27,49.92350000000003,699.7736476083916,10,0.24752632008108041,0.9229767220177906,0.0024696184807336736,0.38485577897868983,0.8593370894735806,347.9634996974467,776.9610264566201,904.1399888052975,2.477881844040832,0.4436978337352821
DB00853,153.23200000000003,194.15400000000005,-2.078099999999999,108.16999999999999,1,7,2,2,0.16666666666666666,8,14,20,44.5409,746.7111086997302,6,0.47297093533812584,0.9738595476923065,0.0025672782520354156,0.22715101005396382,0.7752705652018503,301.98151080319883,1030.6684372888583,1329.430631769842,2.618318230420706,0.02446653472247164
DB00854,255.30400000000006,257.3770000000001,3.0804000000000022,23.47,1,2,2,1,0.6470588235294118,2,19,42,76.48180000000005,1381.920046996354,17,0.13747152717607883,0.861636466767584,0.0009070535729498959,0.5075259590762566,0.824359466359293,908.832169282276,1476.1893232876519,1790.7107075595368,2.8481735844034213,0.5894200077692004
DB00855,122.67200000000003,131.131,-2.6724999999999985,84.84,1,3,5,0,0.6,4,9,18,27.003099999999996,372.8896221359001,5,0.7063206254701077,0.9939485879718744,0.00906838456471363,0.1098462765355166,0.9040386898264702,99.69126070636801,820.46255511441,907.5524801619911,2.6398881074246576,0.14221147370408724
DB00856,175.16800000000003,202.63700000000009,1.0719999999999996,49.69,2,3,6,1,0.3333333333333333,4,13,24,50.039600000000036,610.6508445644071,9,0.7867598038147521,0.997015139251772,0.00511859977767095,0.07720629574568087,0.9615939971689479,187.86270443798782,2339.804638141822,2433.256285948641,3.498701564607452,0.12539895344544208
DB00857,305.29600000000005,291.4379999999995,4.877300000000004,3.24,0,1,5,2,0.3333333333333333,1,22,47,96.65300000000006,1628.224371315556,21,0.4409139380912401,0.9701173159968758,0.0006977089723055438,0.24263633941151136,0.8367317434304762,1199.2561033944264,4135.636288639339,4942.607139157698,4.199094476446871,0.16242821631888882
DB00859,137.52000000000004,149.2150000000001,-1.9447999999999985,67.77,2,3,6,0,0.8,4,9,20,34.74809999999999,371.7453976618617,5,0.10442415966753904,0.829036638984877,0.002719632843740986,0.5591942875429422,0.8119892402101004,298.56575753555404,433.5383747914816,533.9213296463196,2.0596810847488207,0.6402488473428045
DB00860,339.2480000000001,360.4499999999996,1.5575999999999997,94.83000000000001,3,5,7,0,0.7142857142857143,5,26,54,95.04840000000003,1780.4160413779,21,0.4986964468983603,0.9772879002708721,0.0009005966882375927,0.2119159266882736,0.9395592088318063,1043.263006741076,4625.453973825256,4923.004245337852,3.8330612409366727,0.3145199959241296
DB00861,201.88000000000005,250.20000000000002,3.035600000000002,57.53,2,3,3,2,0.0,5,18,26,60.41810000000002,905.8209881536084,13,0.5208754275760018,0.979837425522952,0.0017680802083876142,0.1997964452750686,0.9425831029184992,533.1110536993567,2515.0671249644824,2668.270964307694,3.379905217387057,0.25541135569029183
DB00862,437.0000000000001,488.6139999999998,2.0704199999999995,112.9,1,8,12,3,0.5217391304347826,11,34,66,129.81750000000005,2611.3568348026924,23,0.3537594952188766,0.9532960987879397,0.0003184994676496669,0.3020373288778969,0.9124105231961556,2864.7160069974134,8653.887386911629,9484.642238229822,4.636019507057576,0.26504014853395946
DB00863,289.78400000000005,314.41099999999966,1.4589999999999999,83.58000000000001,2,7,13,1,0.5384615384615384,8,21,43,84.40080000000005,1220.5662138194496,13,0.36946932210422045,0.9575670479952623,0.0005768995718470162,0.2882105976428331,0.8402834997347863,1456.5507425226776,4246.601497232252,5053.772326331032,4.135996835284718,0.22002030604332812
DB00865,249.28000000000006,239.36200000000014,3.7496000000000027,3.24,0,1,7,2,0.29411764705882354,1,18,39,77.51700000000005,1249.4680359561794,17,0.7187962970930347,0.9944870596146094,0.0025720546238045326,0.10485937373019413,0.9452620921341262,367.5124483693558,3312.966437552928,3504.812543654655,3.8741782035014385,0.14582555604565428
DB00867,276.75200000000007,287.3589999999996,2.352000000000001,72.72,4,4,10,2,0.29411764705882354,4,21,42,82.34210000000003,1323.259978954819,17,0.56858703641269,0.98491103282735,0.0009782685706401823,0.17306142671017866,0.8919911031622689,911.8059497491031,4699.6191493825645,5268.683883417188,4.351001400910841,0.18683168199016803
DB00869,257.0400000000001,324.4489999999998,0.612,106.33,2,6,6,1,0.6,9,19,35,73.37470000000003,1251.3971518178485,10,0.3163446590948445,0.9444310555789129,0.0006865629255218406,0.3287095697695769,0.7769351735079694,1131.6299564492779,2674.7110440899264,3442.6437819943685,3.34233807413156,0.20691772079063422
DB00870,227.46400000000006,260.3139999999999,3.167200000000001,54.37,1,4,5,2,0.14285714285714285,4,18,30,70.24430000000004,1030.6528897240792,14,0.6326533688979125,0.9896016236069762,0.0019620862698474517,0.1438354148130311,0.9570348740847445,487.763911705652,3245.425157838177,3391.1252825994693,3.699199692794459,0.1893068059946463
DB00871,220.96000000000006,225.28800000000015,1.5192999999999994,72.72,4,4,6,1,0.5,4,16,35,62.48710000000005,871.9228006336175,12,0.4924532981234977,0.9765671851115181,0.0018188587745969435,0.21521276208293463,0.9357866195441147,514.4910823279744,2237.106508264386,2390.616045946706,3.3782441255503324,0.24831749143463575
DB00872,451.7520000000001,498.5859999999999,6.507320000000005,78.09,2,3,5,5,0.09375,6,38,64,150.41439999999972,2884.9235938247107,32,0.5303832152615262,0.9813009073324559,0.000337361704756628,0.1924799451072733,0.8753756457820374,2594.7688591789974,11800.696766060672,13480.723187721589,5.287272099046392,0.13479417476801447
DB14596,416.6240000000001,466.95799999999974,3.9165000000000028,99.13,1,7,8,0,0.7083333333333334,8,32,63,115.65580000000007,2102.687636262449,24,0.3092704216185155,0.9415038808224071,0.00035649717350425426,0.33700214004713175,0.9258602561662861,2597.1040585409783,7135.134004178609,7706.49129461836,4.321191477548284,0.4209262485341771
DB00874,185.05600000000004,198.2180000000001,0.4271999999999998,58.92,2,4,8,1,0.4,4,14,28,51.58160000000004,734.0577878972389,10,0.42871152386751954,0.968160068105815,0.0019504481590317338,0.25033194467615144,0.8212863623774587,421.0757197387764,1381.4607104862864,1682.0694629425427,2.964765106591417,0.12866477695474918
DB00875,377.68000000000006,434.5269999999998,4.601700000000005,26.71,1,4,6,2,0.391304347826087,7,30,55,113.67080000000001,1972.0666316676165,23,0.3888266692569538,0.9611678634446763,0.0003137433769078322,0.2759643786454988,0.8067496774732831,2571.3679932446203,7517.094450367595,9317.753276221838,4.725492148665285,0.1538160836405138
DB00876,383.0880000000001,424.5219999999998,4.744400000000003,92.42,2,7,11,3,0.2608695652173913,7,30,54,116.97810000000005,2035.9012611236737,23,0.18559865193348032,0.8872010293264316,0.0001967988240470334,0.4613830659680957,0.7069057286836042,3592.022117544052,5503.498502100825,7785.335835867972,4.45894525008608,0.21684484979676777
DB00878,451.2400000000001,505.4579999999999,3.3366000000000016,177.58,6,2,9,2,0.2727272727272727,12,34,64,144.84099999999998,2018.6506667833464,22,0.7863859090314091,0.9969930643621908,0.00045219232187237307,0.07749083567550741,0.9687158348577346,2142.265111549473,26780.536278010106,27645.39952208285,7.480465911820409,0.1260129407659584
DB00879,193.16800000000003,247.25100000000006,-0.45500000000000046,90.36999999999999,2,7,4,1,0.5,8,16,26,56.32120000000001,795.519571814802,8,0.4285402935663608,0.9681495085648051,0.001500603555559309,0.2503727802012959,0.8235335700459124,548.8015585428643,1805.1343536234242,2191.937790128928,3.031968301759589,0.1851668411618185
DB00880,202.74400000000006,295.7289999999999,0.1299000000000003,118.69,2,5,2,1,0.0,10,17,23,62.1257,947.6461546246516,7,0.37274179396365664,0.9578799329176596,0.0010544746231735053,0.2871689992211207,0.7952813009921673,754.1967189297737,2088.660508137399,2626.3166322804946,3.0408773900225166,0.1583247418114475
DB00881,411.9680000000001,438.5239999999997,0.2062000000000057,103.35,1,5,11,2,0.4,7,32,62,116.06240000000004,2226.0186113407394,25,0.4286008866773944,0.9681865609732747,0.0003695970044834072,0.2502294609967886,0.8725107193438214,2360.7083086708085,8231.418060664477,9434.17413467995,4.7784680115972265,0.2517978672491674
DB00882,389.6160000000001,405.96899999999965,6.562600000000007,12.47,0,2,11,3,0.23076923076923078,3,29,57,124.37800000000001,2057.18524408471,26,0.5971313336616328,0.9870781041095912,0.0006054588523528073,0.160239871403515,0.940816259337552,1553.889675048187,9123.351502327845,9697.272354489052,5.009359385524644,0.20878212869836532
DB00883,176.89600000000004,236.13600000000005,-1.0622000000000003,123.20000000000002,0,8,4,0,1.0,10,16,24,43.214800000000025,569.3750556996546,6,0.4054878631708839,0.9634276734558235,0.0019457770920694587,0.26796850191673505,0.9313997996016994,478.6775439991926,1663.7782626154176,1786.3201853027133,2.8842475649319224,0.5096224351829316
DB00884,217.05600000000004,283.1129999999998,-0.37439999999999984,148.18,5,8,9,1,0.2857142857142857,10,17,28,56.97900000000003,797.9958255503346,7,0.27879010227896595,0.9341256734505887,0.001155362348254647,0.3569442900516608,0.8471526919380423,733.2355024532321,1740.222345727669,2054.20151796548,2.8277562381321166,0.35297651695261395
DB00885,189.13600000000005,228.21500000000006,0.18301999999999924,88.83,1,6,2,3,0.1,7,17,25,59.370700000000014,1070.1687373478576,10,0.565252089143557,0.9844326125202116,0.00215485568996171,0.17576242888237267,0.8257491483513646,383.20392042867496,1800.3296435477139,2180.2379659030003,3.092031512459547,0.015578602647021196
DB00887,315.97600000000006,364.4229999999998,3.036500000000001,118.72000000000001,3,6,10,2,0.23529411764705882,8,25,45,94.68820000000004,1614.56591737034,17,0.21973056444254147,0.9010008498696226,0.0003172983152031794,0.433817321616159,0.6684317665544252,2106.6350955138237,3245.932673075183,4856.041911064519,3.7425310506069387,0.18855287845411006
DB00888,138.03200000000004,156.0560000000001,1.3958,3.24,0,1,5,0,1.0,3,8,19,38.93700000000001,299.4479213406582,5,0.7983581256401329,0.9973692260711365,0.009509836277516238,0.07248880524785804,0.9505686102398067,99.95635913177618,1310.7593242796768,1378.9213215750963,2.989638064547752,0.26353822193358584
DB00890,260.0400000000001,266.3399999999998,4.604600000000003,40.46,2,2,7,2,0.1111111111111111,2,20,38,83.51560000000003,1189.5572393344905,18,0.1889357071835393,0.8910683383629419,0.0005933701916263433,0.4538691621680258,0.7224367564823322,1217.5144061454043,1937.9531192308075,2682.522867007808,3.3105373530952176,0.3753981482591195
DB00891,210.05600000000004,249.29500000000007,1.4645999999999997,85.08,2,4,4,2,0.0,6,17,28,65.89990000000002,1047.422265934932,11,0.16005773830177908,0.8694008518499399,0.0007739973314774446,0.49410743649797345,0.7057758958645256,911.8583064327954,1302.4851795096488,1845.4656600509095,2.8535206970733946,0.3973104288782839
DB00892,311.6000000000001,308.42199999999946,2.9463,64.79,1,5,14,1,0.5882352941176471,5,22,50,89.32790000000006,1414.6340574293497,17,0.38430570163438893,0.9590952900264609,0.000449207529305899,0.283083423479827,0.7506654942481171,1671.0884063052579,4431.302931945881,5903.165878677253,4.411674769424258,0.08315787749015409
DB00894,289.22400000000005,300.3979999999995,3.5899000000000028,43.370000000000005,0,3,2,0,0.6842105263157895,3,22,46,83.00600000000004,1532.920135200902,19,0.49961662372498267,0.9773688563306343,0.0012689451862113632,0.21154223851266188,0.9418096305577538,742.1988284377165,3304.3519314441032,3508.5136361232753,3.5461374817158178,0.3313184243741878
DB00896,370.8400000000001,370.53299999999945,4.496500000000004,54.37,1,3,8,0,0.75,3,27,61,105.95780000000006,2030.1815807663377,24,0.46012419334729143,0.9724512647071084,0.0007664487018640158,0.23310627998735953,0.9208382139763084,1201.4348928203738,4746.02040311193,5154.021988963674,3.8704542929420476,0.3178136599702008
DB00897,279.56800000000004,343.2169999999999,4.233520000000003,43.07,0,4,2,3,0.11764705882352941,6,23,35,91.90100000000001,1431.939574862627,17,0.1341393894614453,0.8411237285497498,0.00035849002577544633,0.5408427435683749,0.6827401193819227,1904.4884663250928,2404.1566579618993,3521.3349702348773,3.3773878423894175,0.3951113262630446
DB00898,53.84800000000001,46.06900000000002,-0.0014000000000000123,20.23,1,1,2,0,1.0,1,3,9,12.759800000000002,93.72120767599533,2,0.4215614145691233,0.9670670535069138,0.05660220244186251,0.2545217358526695,0.8690063655772194,15.352871939387816,52.41887652747575,60.320474744345056,1.179076520787378,0.4837762488568399
DB00899,356.5440000000001,376.45299999999963,2.0002999999999993,76.15,0,6,10,1,0.55,7,27,55,101.27300000000005,1686.4671102180941,20,0.39909455225731355,0.9632703778323107,0.0004955040819319608,0.2685333856167559,0.8455111284353902,1706.3656168860584,5372.7066932219,6354.389093806535,4.2239968619774615,0.2182945970338032
DB00900,199.68800000000005,236.23100000000008,-0.2105000000000007,93.03,2,6,3,2,0.5,7,17,29,58.378500000000024,1068.3538167429676,10,0.5560010090318708,0.9837044155259393,0.002215774409957652,0.17979327816904078,0.9104433806314883,410.8917300154617,2080.687662845085,2285.356461597765,3.1797374562045455,0.22298140720099108
DB00902,276.58400000000006,296.4389999999996,4.241000000000003,6.48,0,3,3,2,0.3333333333333333,3,21,41,89.61700000000005,1415.000154568663,18,0.1401045168182659,0.8520718951906631,0.0004624815171877944,0.523424765774597,0.7036111940387096,1521.382299377388,2045.1107518195956,2906.5921195493124,3.304250718214017,0.3781367594911394
DB00903,248.60000000000005,303.1409999999998,3.6057000000000023,63.6,1,4,7,1,0.23076923076923078,6,19,31,73.35430000000002,923.7871248784261,13,0.5057468840769304,0.9784974692073033,0.0011767385797050761,0.20625882467158213,0.9040752846714033,768.2889813113717,3367.5702389701437,3724.878111444144,3.600761073355334,0.2037939878464227
DB00904,273.9360000000001,293.3699999999996,3.1285200000000017,39.82,0,4,4,3,0.3333333333333333,4,22,41,86.02450000000006,1641.845261972669,18,0.4135881525009497,0.96569510813192,0.0009268816535058891,0.25967856694398,0.8203900959351476,885.1077080143491,2796.278514766596,3408.4742473386023,3.476129888659001,0.15333883228586687
DB00905,421.2880000000001,415.5739999999995,3.1469000000000014,89.78999999999999,4,4,16,1,0.56,5,30,67,119.81210000000004,2174.70778967323,25,0.322157926120135,0.946424609102102,0.0003078664224893161,0.3229248508336474,0.8006155924759294,2600.529106105143,6447.395255151203,8053.047324762219,4.535980844728277,0.23053155930884642
DB00906,343.7200000000001,375.5589999999997,5.044840000000004,40.54,1,5,8,2,0.45,5,25,50,106.60780000000004,1664.9833026059027,20,0.4642956411120699,0.972502196654699,0.0006163751475365183,0.2328937042983027,0.9530561794136895,1546.2274610240088,6327.528865359763,6639.198194226487,4.395657363674547,0.2972508248114382
DB00907,280.85600000000005,303.3579999999996,1.8677,55.84,0,5,5,1,0.5294117647058824,5,22,43,80.34150000000004,1378.1087699648663,17,0.39095131568231783,0.9616918449870228,0.0008404293598258397,0.2741328059270835,0.8201933728221504,975.921846652427,2919.9155070465577,3560.0330407445367,3.5055523013761207,0.21296617250836763
DB00908,308.72800000000007,324.4239999999996,3.1732000000000014,45.59,1,4,6,2,0.45,4,24,48,95.02680000000004,1755.5949174305692,20,0.23814855609740948,0.9180059805098378,0.0005067254195065172,0.3965665388660158,0.7601037168185479,1500.030761351557,2875.126480176121,3782.544956114813,3.5457853259335947,0.2643325056668369
DB00909,169.12000000000003,212.23000000000005,0.6163000000000003,86.19,1,4,3,2,0.125,6,14,22,50.820200000000014,862.1334551348407,8,0.4387413274920161,0.9698157785595778,0.00237011912654434,0.24383879030392186,0.8571150106409405,361.63372593453715,1271.1746743254673,1483.085301907031,2.709398785807971,0.13836422334376539
DB00910,438.4000000000001,416.64599999999933,5.560600000000008,60.69,3,3,13,0,0.7777777777777778,3,30,74,123.96840000000006,2310.710233688907,27,0.6700624298549819,0.9920481377560443,0.0006191060589306981,0.1258590178523754,0.9337448921354439,1508.2147536210205,11189.407373961685,11983.366622088693,5.442302415790834,0.1396746318957435
DB00911,205.94400000000005,247.2760000000001,0.5344199999999995,95.10000000000002,0,6,7,1,0.625,8,16,29,57.946200000000026,929.0812181745553,8,0.3969605554887228,0.9627389268710194,0.001326308357084983,0.27043253999331895,0.8136584990396238,613.476115635671,1845.7840001691757,2268.499625270047,3.0918735056220608,0.18310274172603996
DB00912,442.5280000000001,452.59499999999963,5.219900000000004,78.87,2,5,13,2,0.48148148148148145,6,33,69,131.11900000000006,2375.8781752294144,27,0.2636465283923543,0.9229078683798663,0.0003480396576656151,0.38502086499634186,0.988716721842707,2840.8162692558244,7295.0917845003905,7378.343688679873,4.39871597148651,0.5274194189017543
DB00913,346.3280000000001,352.47799999999955,3.408200000000001,55.56,1,4,8,2,0.4090909090909091,4,26,54,104.98540000000006,1797.9851358944495,22,0.6249864118809803,0.9892080754310609,0.0008538528441034745,0.1465175194370158,0.9320370506443931,1091.5663712791286,6943.745056419331,7450.07406263362,4.686838674208444,0.16722782251880144
DB00914,199.08000000000004,205.2650000000001,-0.18279999999999863,102.77999999999999,3,1,3,1,0.2,5,15,30,62.44520000000001,824.854100712454,10,0.31891241260818615,0.9457425364882183,0.0014284177536202402,0.32491699659579415,0.8143791540959608,570.126737806195,1428.9782785346256,1754.6842540695052,3.0238656714997942,0.2981008124125928
DB00915,158.04800000000003,151.25300000000013,1.9138999999999997,26.02,1,1,1,0,1.0,1,11,28,45.09040000000002,639.9393088852037,10,0.048224867333022246,0.711698578546716,0.0032997251726282315,0.7024849701556496,0.9979878886495758,302.44576030999525,429.6706955821557,430.53698393430733,1.9604607144385207,0.8492727613917436
DB00916,147.62400000000002,171.15600000000006,0.09201999999999982,81.19,1,5,5,1,0.5,6,12,21,40.704200000000014,565.8097121407661,6,0.2188176551187139,0.873476066041579,0.0011939733483082942,0.48686708869313305,0.5632903450037421,471.7779888486218,545.8327175431851,969.0077637307259,2.4090519891139466,0.20348411858831775
DB00917,357.2240000000001,352.4709999999995,3.251100000000001,94.83000000000001,3,5,15,0,0.7,5,25,57,97.14340000000006,1679.2816568513324,20,0.1415431238516062,0.859868594883603,0.00031132650830962205,0.510515425362347,0.7437961336348374,2389.1191844644122,3480.830399857511,4679.817818959524,3.868519132951406,0.3576397335641072
DB00918,311.14400000000006,335.4729999999996,2.1975999999999996,56.410000000000004,1,3,8,2,0.5294117647058824,6,23,48,93.98750000000007,1730.4189931923377,17,0.35984834351423484,0.9552964331414681,0.0005466139464270966,0.29564966569774515,0.8020983451895791,1467.394585214004,3981.045490995386,4963.2884980637255,3.9392871092354413,0.14387055995963446
DB00919,293.58400000000006,332.3529999999996,-2.925599999999995,129.51000000000002,5,9,8,0,0.9285714285714286,9,23,47,76.36380000000004,1303.8555977738133,14,0.30043596244627047,0.9407575985543384,0.000718213461452542,0.33907984422886933,0.8381929813195547,1167.0527305689336,2884.9116933427445,3441.822775467615,3.3576535190724006,0.29777034885124615
DB00920,282.08000000000004,309.4339999999996,4.014400000000003,20.310000000000002,0,3,1,2,0.3157894736842105,3,22,41,91.54850000000003,1518.451984085007,19,0.1624215248993527,0.8690783543891969,0.00044416973789576213,0.4946744524757322,0.6934682943308822,1561.268666380026,2188.6926111671846,3156.1538271609425,3.340549355619652,0.3736840245782414
DB00921,446.9280000000001,467.6499999999995,4.413800000000004,62.160000000000004,2,5,8,1,0.7931034482758621,5,34,75,130.1996000000001,2612.6361643616383,29,0.1618262204746493,0.8571121238885084,0.0001929092480284243,0.5151298934087694,0.6455466521486029,3346.374830373526,4193.585144684604,6496.176737540036,3.8738993032356053,0.3437169885124007
DB00922,249.41600000000005,280.29099999999977,1.3617599999999999,113.42999999999998,2,6,4,1,0.21428571428571427,7,21,33,77.18640000000002,1134.067161241716,14,0.7540463493370506,0.9959304038521337,0.0019607699085654406,0.09012563832187644,0.9420893612199128,480.4691040516704,5022.375871617769,5331.103479519488,4.396163217001432,0.12095913482190926
DB00923,422.9120000000001,519.5650000000005,-0.7101999999999953,193.63,4,13,11,2,0.35,15,35,56,123.89870000000002,2071.788392689202,20,0.4241329339512847,0.9674807638596131,0.0002775217119155039,0.2529446017641407,0.8701609573854926,3135.4698390244425,10786.407054944466,12395.875686440328,5.032565757256698,0.1765006598749731
DB00924,277.5280000000001,275.3949999999996,4.553800000000004,3.24,0,1,5,2,0.2,1,21,42,92.06200000000005,1462.3569693582513,20,0.11659273894116726,0.833826862011737,0.0005080560106152132,0.5520260539029472,0.7337685128289583,1444.2669656450398,1919.7601562763757,2616.3021752936306,3.2951070310225394,0.4762715221663619
DB00925,289.56000000000006,303.8329999999996,4.194900000000003,12.47,0,2,9,2,0.3333333333333333,3,21,43,88.97100000000006,1375.226195151139,18,0.23321730514849104,0.9157084956376413,0.0004906448437059308,0.4018431920750277,0.7552657114429171,1539.3328211466692,2893.181522641555,3830.680353691949,3.6875806220584737,0.286345868892474
DB00927,267.63200000000006,337.45599999999985,-0.7679999999999989,175.83,4,6,8,1,0.375,12,20,35,83.0924,1062.6103996089964,8,0.3027315381828882,0.9394886968474376,0.0005246708053868431,0.34257990089306695,0.7435802905191357,1417.2320679647673,3076.1461197316967,4136.938752887148,3.575936494776098,0.17191167666318222
DB00928,199.65600000000003,244.2070000000001,-3.167999999999999,143.72000000000003,4,9,6,1,0.625,9,17,29,53.71380000000003,858.0697413753509,8,0.32021300191680907,0.9449319141302268,0.0011663663716182918,0.32726698223038897,0.7596270466290999,651.2765329260517,1511.6931927376008,1990.0465622516326,2.9160016481813544,0.1803777221912674
DB00929,396.5840000000001,382.5409999999994,3.9536000000000033,83.83000000000001,2,5,18,0,0.8181818181818182,5,27,65,106.23460000000006,1887.4981042812385,22,0.3642670532885187,0.9562555028803663,0.000300165732904478,0.2925327557915827,0.8037441043109012,2677.667755521838,7356.986967084821,9153.394628496111,5.007966570148693,0.20170516314119144
DB00932,521.4800000000001,602.6750000000017,7.325500000000007,105.59,2,6,14,3,0.3548387096774194,11,42,75,152.28729999999973,3021.579011895025,31,0.136310600501642,0.849909562609631,0.0001224340498233556,0.526928586608001,0.7107206267285714,5804.926225620888,7829.677322584936,11016.533118821579,4.522326235103086,0.3668345232296201
DB00933,352.6640000000001,386.5859999999997,4.901100000000005,23.550000000000004,0,4,6,2,0.42857142857142855,5,26,52,111.23140000000004,1886.8976359942428,21,0.21084370976250186,0.8763696814444816,0.0002046814020736144,0.4816390572253231,0.5862778086599985,2864.343329293501,3486.637773984468,5947.074445736837,3.9882297267428832,0.1734003464352222
DB00934,279.39200000000005,277.41099999999955,4.211400000000003,12.03,1,1,5,2,0.4,1,21,44,87.90170000000005,1531.0779229993939,20,0.24659501776699283,0.9223149774981184,0.0006937506339731904,0.3864389761432527,0.786003920989549,1132.9775894949648,2304.4384306778957,2931.8408841735745,3.388188362924479,0.3068891085954258
DB00935,264.71200000000005,260.38100000000003,2.8507400000000014,44.62,2,3,5,1,0.5625,3,19,43,80.28950000000003,1255.2916960132236,16,0.4108892228428573,0.9649010992772865,0.00131667392645754,0.26261353471114907,0.9043460849308127,686.8413407136577,2365.2333004322363,2615.407242696461,3.298947674682678,0.31419810302337103
DB00936,119.96000000000002,138.12200000000004,1.0904,57.53,2,3,2,1,0.0,3,10,16,35.0661,446.48368330161514,7,0.30198784557649977,0.9343327173038,0.003042914494475291,0.3564019828447889,0.6722400879447806,220.919808678587,416.6956379687518,619.8613344269646,2.133553612347635,0.02508273014899209
DB00937,213.26400000000004,205.30100000000013,2.5996000000000006,20.310000000000002,0,2,8,1,0.46153846153846156,2,15,34,63.155500000000046,917.3638572351903,13,0.20321813355249338,0.8995600506430337,0.0016419481533310413,0.4367971099802546,0.939989313387531,572.4841624752661,1231.9884507355994,1310.640911752244,2.754396190103452,0.5609071174435145
DB00939,241.11200000000005,296.1529999999998,4.7436200000000035,49.33,2,3,4,2,0.07142857142857142,5,19,30,77.88300000000004,1058.1398866751292,14,0.2103412438430388,0.9059678959510628,0.0008083529841655344,0.4233463965903152,0.8918809534646731,1103.3310582571362,2324.4321060746997,2606.2134156414286,3.1917490962529547,0.36017127775814844
DB00940,329.4000000000001,340.4429999999996,3.953800000000003,35.53,0,3,9,2,0.38095238095238093,4,25,51,97.89340000000006,1693.133771568048,21,0.4082976382883178,0.9646416316741655,0.0005519443791395974,0.26356502507161944,0.8047923337740273,1458.104048506815,4452.3015136939575,5532.236487411785,4.099453399810393,0.14355916346217004
DB00941,504.9040000000001,502.7459999999996,8.239600000000008,0.0,0,0,13,4,0.3333333333333333,2,38,80,159.86079999999956,2947.9193352340662,36,0.6298934388860878,0.9894945836742016,0.0003991228430860793,0.14456994459229172,0.9431271603638897,2362.999704731218,15415.43927231117,16345.027394146282,5.825554386182905,0.17558404157723595
DB00942,298.6160000000001,287.4469999999994,3.940400000000003,23.47,1,2,6,1,0.6842105263157895,2,21,50,87.20480000000006,1493.1132904402787,19,0.23475673626278148,0.9171330893891119,0.0005798400614020227,0.3985811038516294,0.7725110989499908,1332.2830731669346,2582.1682237795635,3342.5645628772027,3.552917704009073,0.313144375090271
DB00943,186.45600000000005,211.2210000000001,-0.5046000000000004,90.36999999999999,2,6,4,1,0.5555555555555556,6,15,28,53.139200000000024,859.6365663055678,9,0.3954223845222339,0.9622944811001413,0.0017733185266686213,0.2720098006399949,0.799542067133804,450.8733513520743,1325.2912597538902,1657.5628903489599,2.8510141211528714,0.15065236433642024
DB00945,156.70400000000004,180.15900000000005,1.3101,63.6,1,4,3,1,0.1111111111111111,4,13,21,44.71030000000002,608.9908190328388,9,0.1768715171067861,0.8760018251726812,0.0014227614457028167,0.4823077879260621,0.6737396348388193,473.54364069515884,661.4969269604891,981.8287254522897,2.423840525893737,0.1150496374187774
DB00946,258.0400000000001,280.32299999999964,4.040500000000002,50.440000000000005,1,3,5,3,0.16666666666666666,3,21,37,82.72480000000003,1479.5416703733713,18,0.27980897462175985,0.9335778059935833,0.000946758897080906,0.3583747761160196,0.8937770609156408,944.0387237673483,2354.4072076271787,2634.222011935703,3.252974483003591,0.3048488085807815
DB00947,554.3200000000002,606.7820000000022,8.682600000000006,57.53,2,3,17,1,0.8125,9,41,88,152.65199999999976,3029.5304015758925,32,0.7850211101747786,0.9969718331343679,0.0002609264462137408,0.0777635128881021,0.9521068693840552,3648.947368884664,44676.323469789095,46923.64366480358,8.859285042871056,0.07440179200237099
DB00948,442.7760000000001,539.5920000000015,-0.233799999999996,173.5,3,9,9,1,0.47619047619047616,15,36,61,127.02500000000003,2233.5934852890973,21,0.5810014785783776,0.9856105223908609,0.000411758176697107,0.16903223997928382,0.9562801474303909,2322.431469609501,13138.88467920286,13739.576958183437,5.201760090865856,0.21995393467598356
DB00949,214.68800000000005,238.2430000000001,0.9608000000000001,104.64,2,4,5,1,0.2727272727272727,6,17,31,60.25380000000002,828.4980347270631,11,0.28750451144767997,0.9350636356684829,0.0008473535648571049,0.35447989682129893,0.7468032953932767,881.3361108821384,1856.761745469816,2486.2795289247088,3.311251728558561,0.25281517174927187
DB00950,490.4400000000001,501.66699999999963,5.510500000000005,80.99999999999999,3,5,14,3,0.40625,5,37,76,146.34439999999987,2674.112166124563,32,0.3732470175211313,0.9581303060315701,0.00022930557594020098,0.2863325281274373,0.8060062077870308,3514.987389566242,9894.445716005413,12275.892692156287,5.059641833122121,0.1901600969703484
